GAMES,ROUNDS,HitSpacesInRow4,AdjMisses4,NonMissSpaces14,NonMissSpaces24,NonMissSpaces34,NonMissSpaces44,NonMissSpaces54,NoDiagHitsWithAdjHit4,HitSpacesInRow5,AdjMisses5,NonMissSpaces15,NonMissSpaces25,NonMissSpaces35,NonMissSpaces45,NonMissSpaces55,NoDiagHitsWithAdjHit5,HitSpacesInRow3,AdjMisses3,NonMissSpaces13,NonMissSpaces23,NonMissSpaces33,NonMissSpaces43,NonMissSpaces53,NoDiagHitsWithAdjHit3,HitSpacesInRow2,AdjMisses2,NonMissSpaces12,NonMissSpaces22,NonMissSpaces32,NonMissSpaces42,NonMissSpaces52,NoDiagHitsWithAdjHit2
22940,63,0.225865350289874,-0.488374060006082,-0.419574497127577,-0.541944915867529,-0.512973311532217,-0.726095932406766,-0.647854566366951,1.43226174942218,0.217291144568599,-0.380453625622641,-0.274539585616283,-0.401563593097816,-0.485462140758857,-0.396337848514459,-0.458876873283715,0.870407856571279,-0.0674350944315333,-0.642363716133067,-0.301372594545339,-0.403110004197726,-0.617557601427199,-0.602030595954276,-0.652614420148885,1.71661471750707,-0.268241280265194,-0.592819337541134,-0.325121187793277,-0.382187466372986,-0.58617848270592,-0.648873685505031,-0.587795926265146,1.46917336714958
22950,54,0.146049372498893,-0.509694121907247,-0.419574497127577,-0.545938317360454,-0.512973311532217,-0.733899053309225,-0.647854566366951,1.4107245217069,0.270770287400101,-0.410877339208541,-0.260713464153697,-0.396022624821805,-0.472681035716736,-0.40235211828032,-0.460917245794566,0.87477303907242,-0.137934512765998,-0.665855305074957,-0.298312381718616,-0.411404434953805,-0.602823973933076,-0.600686827039346,-0.67110792383778,1.6561548722278,-0.262738473843418,-0.560420301295791,-0.320178825484831,-0.375362181025786,-0.616210806424802,-0.601454232349348,-0.573451946990447,1.45938181844189
22960,60,0.141599034037674,-0.57651677655027,-0.427071645702283,-0.544108272484727,-0.515339660700142,-0.736164263972253,-0.652819181804909,1.40319626899051,0.309299914946399,-0.380120851309503,-0.260713464153697,-0.396022624821805,-0.465779453092179,-0.40235211828032,-0.458726272737981,0.876960265819821,-0.133746041959381,-0.700100098032656,-0.291746838187011,-0.400454966729125,-0.605767176701696,-0.604031698673079,-0.677063655028399,1.66246618157523,-0.256031636168338,-0.491473653106602,-0.300503208465951,-0.388299270972364,-0.604993342383883,-0.62206841902456,-0.543918830115136,1.45921627993982
22970,64,0.102706049307541,-0.565401229421488,-0.427071645702283,-0.544108272484727,-0.522809762902042,-0.740137372012799,-0.660333768538184,1.39968302598283,0.338371969569415,-0.403185768479551,-0.264871846569568,-0.395542446904902,-0.449391220840223,-0.413382106195447,-0.4739153301751,0.889927318227945,-0.179589883704086,-0.657402471237692,-0.293029927667017,-0.406140685058022,-0.621996089946759,-0.589409094107532,-0.698533619532129,1.67096287157857,-0.316699450343077,-0.586782471336516,-0.306254412999194,-0.40745872096861,-0.574846490216664,-0.632282280580388,-0.583597366808511,1.47968696648619
22980,57,0.0652506314627293,-0.542993828516222,-0.435728428884942,-0.552203421131292,-0.532702679149725,-0.729721832008745,-0.652180022285913,1.39047387036647,0.370608856040091,-0.379239166519463,-0.264871846569568,-0.395542446904902,-0.449391220840223,-0.413382106195447,-0.4698576561991,0.893975212084659,-0.165271894536776,-0.581464706188222,-0.263500835545666,-0.416134721206797,-0.640400180539539,-0.590668352781558,-0.700637760231402,1.69719301999661,-0.302996262633684,-0.64678114828345,-0.301450056933835,-0.404505524598754,-0.567914185611733,-0.618519696331908,-0.576794624904116,1.4406760618605
22990,59,0.0841919474326171,-0.534072071925105,-0.437604088272669,-0.553802264023646,-0.525899565846566,-0.729721832008745,-0.65364174676633,1.39047387036647,0.370608856040091,-0.379239166519463,-0.264871846569568,-0.395542446904902,-0.449391220840223,-0.413382106195447,-0.4698576561991,0.893975212084659,-0.0340436072117551,-0.499662838602414,-0.275557534777463,-0.413405692372834,-0.601560080806838,-0.600741640610518,-0.685425421449934,1.73793492192518,-0.17356903960539,-0.578502319805609,-0.285732257469312,-0.418389081591146,-0.587213021680606,-0.628215760456036,-0.571201600532816,1.49313146125322
23000,55,0.154373432486547,-0.479557020450674,-0.437604088272669,-0.553802264023646,-0.525899565846566,-0.729721832008745,-0.65364174676633,1.40043345741331,0.413645726820745,-0.358050389213604,-0.264871846569568,-0.393981130344969,-0.449391220840223,-0.413382106195447,-0.466702777366096,0.897998453458907,-0.148704609464196,-0.513588980925068,-0.268476403365355,-0.410923433234361,-0.598154209023287,-0.596145539843173,-0.687639855133391,1.71482714581562,-0.253446444722848,-0.543907906479371,-0.283524403190755,-0.424098764351159,-0.567964756484454,-0.619119909598824,-0.61468459035711,1.50669738157066
23010,51,0.142864703212073,-0.493362686330788,-0.431327697191901,-0.553802264023646,-0.534944826751795,-0.735872919730682,-0.656992834598521,1.39600918633403,0.410750919353551,-0.373424335320176,-0.271318148332187,-0.393981130344969,-0.446303660373225,-0.408872075699124,-0.463328138974107,0.894724590523247,-0.0612190820168695,-0.451517069060429,-0.271344013981391,-0.404834886087547,-0.573965584838906,-0.590240287911446,-0.691949471366005,1.75460204587566,-0.272839049251067,-0.601758053819773,-0.282379330038104,-0.428381845224165,-0.569164290310256,-0.624361000467491,-0.604673215271813,1.48105148742038
23020,59,0.154905331978613,-0.493538968800195,-0.423007195034964,-0.553802264023646,-0.538978316537397,-0.728201105560269,-0.656992834598521,1.39504006095507,0.419133506199398,-0.36934304458485,-0.271318148332187,-0.393981130344969,-0.446303660373225,-0.408872075699124,-0.46130071942928,0.896748734969593,-0.0820256241754748,-0.529319309804735,-0.292481017499063,-0.41278609155796,-0.576870696728773,-0.61535887490127,-0.704745941243179,1.74528148517783,-0.288089978079232,-0.558902934884877,-0.276886193125351,-0.446983647647234,-0.5792797368383,-0.627609767050198,-0.5948866707769,1.47425804771633
23030,56,0.177699840318549,-0.478978883434599,-0.423007195034964,-0.545062462471545,-0.538978316537397,-0.728201105560269,-0.656992834598521,1.39504006095507,0.327514003069493,-0.396334220998322,-0.27013557710237,-0.392813906030929,-0.434829530926649,-0.406705681363617,-0.471677183452625,0.905064488565698,-0.1023855360681,-0.543732733457839,-0.284944951860712,-0.449242989782958,-0.58937949820491,-0.614467222572377,-0.692483837498668,1.76214848623327,-0.337071593560602,-0.527355183005001,-0.284938193786797,-0.459289425458038,-0.558573127783457,-0.595684395137427,-0.587171854897661,1.49073988069004
23040,64,0.210972958375071,-0.420685592063693,-0.423007195034964,-0.545062462471545,-0.525989291709162,-0.719404735124728,-0.654070838252039,1.39689866857669,0.292738637090551,-0.399208744051088,-0.27013557710237,-0.388413825906836,-0.449751824838389,-0.401733385555385,-0.475519376989403,0.904943252751095,-0.0181897730902622,-0.629796039428271,-0.288798171766528,-0.472337435583634,-0.589205979977376,-0.620625063452998,-0.697893878507943,1.75098664853185,-0.221346510187061,-0.565503676951221,-0.263708776386419,-0.427703837397155,-0.552592204611661,-0.590805901178702,-0.589600326097245,1.45409034694903
23050,57,0.202343661185005,-0.451190368623918,-0.421237712390216,-0.54165894776344,-0.522553405635863,-0.727754433946847,-0.646822116645052,1.38010162227109,0.281729501176564,-0.391275106157051,-0.273466703859284,-0.384509831137565,-0.434898854835161,-0.413520992738094,-0.464149840184976,0.9226578769074,-0.113310754184436,-0.601409386699274,-0.296067963242989,-0.482285181736366,-0.589032192860478,-0.616962126489851,-0.664169011438158,1.73601045978704,-0.336907651437279,-0.656502155750353,-0.268509683337422,-0.450188174898742,-0.556249751928942,-0.599099696152412,-0.584981313422228,1.44792106105575
23060,61,0.199854131173769,-0.552153874862741,-0.415661696567709,-0.54220109046657,-0.518193913348824,-0.729366017629621,-0.643433365925468,1.35675728144052,0.248527279024909,-0.42689930286406,-0.276788851236887,-0.378302345748574,-0.434898854835161,-0.413904929984003,-0.47159932672274,0.903471706233904,0.0554508449244605,-0.553233770217783,-0.267230379771967,-0.462831288175547,-0.564924937636904,-0.612080699128999,-0.674642770351273,1.74459590131723,-0.276553138858617,-0.793767332204319,-0.271148701163392,-0.467121950340807,-0.5851953418553,-0.615981878899493,-0.623878681399576,1.49121510039666
23070,58,0.225622106061482,-0.533154574303135,-0.409423981123232,-0.540745240553843,-0.520710196670057,-0.716334536237615,-0.645704385844048,1.37204910783603,0.267356591717719,-0.414612306727698,-0.276788851236887,-0.378302345748574,-0.434898854835161,-0.407819814750773,-0.47159932672274,0.903471706233904,-0.0498670265819847,-0.646224246504957,-0.269249384921276,-0.492251240241705,-0.561391499666431,-0.626342876455654,-0.660000697165915,1.6970698413952,-0.236491658870601,-0.558207725456337,-0.270131271881425,-0.486472012332736,-0.56833044232362,-0.611856310399468,-0.614265593763159,1.53650302988
23080,61,0.170773744614167,-0.58888678702276,-0.415548706570725,-0.546040406561105,-0.532501083765918,-0.718707164808165,-0.651961093290562,1.36927986904549,0.261541357110153,-0.413240338342168,-0.276788851236887,-0.378302345748574,-0.434898854835161,-0.407819814750773,-0.47159932672274,0.903471706233904,-0.147593485449806,-0.705069960679991,-0.266478432308232,-0.499831727779282,-0.580600121700933,-0.646178703557598,-0.677560161849525,1.69872418785362,-0.281388988850328,-0.611025110686749,-0.265846858052331,-0.46088993374329,-0.586566326310896,-0.605146749306098,-0.622242470318675,1.50559864156104
23090,55,0.170773744614167,-0.58888678702276,-0.415548706570725,-0.546040406561105,-0.532501083765918,-0.718707164808165,-0.651961093290562,1.36927986904549,0.261166162589517,-0.405080490879077,-0.277920496338752,-0.375116748539584,-0.440458505888288,-0.407819814750773,-0.483460657489536,0.907376014649733,0.0204076711958193,-0.596396969376,-0.285692471182525,-0.505319568540909,-0.586024694742588,-0.648167460577792,-0.700940789194454,1.73707058524568,-0.267018636095741,-0.543981508368517,-0.271126679348212,-0.4460641413934,-0.586439277424506,-0.618227339198606,-0.61582586987761,1.48025420226402
23100,54,0.165243544199804,-0.587134877518267,-0.420086648918011,-0.539637296649392,-0.528546723583572,-0.718707164808165,-0.656518559747425,1.36867861526062,0.2530685804785,-0.361647791185962,-0.282836461615686,-0.383750640230554,-0.440458505888288,-0.413113275128304,-0.474607331744384,0.911413554044096,-0.0594327837451452,-0.684068160312266,-0.269726574541583,-0.50164182176365,-0.592852049893837,-0.624717849234953,-0.706878366697715,1.69802917027812,-0.382805378206329,-0.643473593967682,-0.277046489147581,-0.446740918980017,-0.611411302522717,-0.623854952050909,-0.635373125261613,1.40602623367095
23110,57,0.185145921201264,-0.5741358203848,-0.420086648918011,-0.539637296649392,-0.528546723583572,-0.718707164808165,-0.656518559747425,1.36867861526062,0.278206711561685,-0.349030288993882,-0.282836461615686,-0.383750640230554,-0.440458505888288,-0.414651692558031,-0.475359711831161,0.917036868164113,-0.136988130801187,-0.742647709118834,-0.270017697436961,-0.495180460397482,-0.595513277657571,-0.654772992427349,-0.681325928035604,1.64841168016122,-0.249262995829289,-0.576630289829806,-0.26695103646984,-0.458748642856159,-0.615511561519231,-0.592093486328714,-0.622980524641713,1.48925751688735
23120,62,0.18222480584133,-0.597256193612539,-0.421902720507279,-0.541259840438337,-0.523027190078386,-0.723360352688153,-0.662636599502193,1.36736170190467,0.317758050626324,-0.321470787776851,-0.282836461615686,-0.383750640230554,-0.437667909676159,-0.414651692558031,-0.469158151258141,0.917437506685077,-0.188111641364541,-0.786017156242593,-0.267148375694312,-0.497677178011723,-0.592775898010161,-0.692522163471455,-0.683909715275739,1.5991571256458,-0.276155419724603,-0.672262320052121,-0.230245828790219,-0.469717241568257,-0.60568239460004,-0.57929962844529,-0.643737725525326,1.47157183372717
23130,60,0.214691104729517,-0.559291132160019,-0.421902720507279,-0.544583910524639,-0.526129507907378,-0.724885638951131,-0.65861829442491,1.37301017224206,0.286184944805662,-0.340391210218966,-0.282836461615686,-0.383750640230554,-0.437667909676159,-0.42154371812825,-0.455231430331202,0.910633705123339,-0.0331264383998598,-0.812106169562411,-0.265392749044269,-0.503446011776035,-0.583636601115945,-0.681205609122881,-0.677239113650831,1.63301380626797,-0.178935596731187,-0.535123210034136,-0.227980433928091,-0.469669853232881,-0.618282019028163,-0.54891783284854,-0.62452784368342,1.57464618742163
23140,55,0.185472577567844,-0.594119974744838,-0.421902720507279,-0.544583910524639,-0.52322681594795,-0.725664982224807,-0.651944579589868,1.3682846067941,0.265976283239665,-0.325451879186324,-0.282836461615686,-0.389693503183175,-0.437667909676159,-0.42154371812825,-0.455992001334827,0.918189658281778,0.0329841873955334,-0.693156279980672,-0.253234225364043,-0.51630078074534,-0.58205894013382,-0.692278415122992,-0.701564500822286,1.68559564933631,-0.299147941517231,-0.557321132495123,-0.230510457996078,-0.454686194127938,-0.631128974329423,-0.51451722688099,-0.604765320295102,1.55635902800563
23150,57,0.207027005960045,-0.566710072981803,-0.408899731574217,-0.526844363763232,-0.533411624131891,-0.73130656591979,-0.64432347743712,1.3752110469222,0.306618451666507,-0.300595466157551,-0.282836461615686,-0.385842153814913,-0.437667909676159,-0.42154371812825,-0.454190447876518,0.92383078557492,-0.0805095398877817,-0.687221400056012,-0.264843321524175,-0.507635827983634,-0.631439931059666,-0.718006051267176,-0.696807307474114,1.65463104083065,-0.400062490939664,-0.621334440179988,-0.240638028282984,-0.464781823059463,-0.611071191513563,-0.520652080146215,-0.604676137550199,1.51782561555606
23160,55,0.203871638441148,-0.570708902970967,-0.408899731574217,-0.519879247102528,-0.533411624131891,-0.73130656591979,-0.64432347743712,1.374274062446,0.258649698257612,-0.340055223636153,-0.282836461615686,-0.385842153814913,-0.445226255375882,-0.416617438799395,-0.449841320589769,0.908861570998128,-0.164879606633013,-0.677296515375287,-0.26823612607737,-0.478240503548218,-0.627313692566776,-0.718604634377337,-0.706616041832781,1.6609383070756,-0.349196950378872,-0.511658204915538,-0.23295655654437,-0.468428357810597,-0.639638771143013,-0.538810569625526,-0.611123210495745,1.5376568855995
23170,58,0.171394588005319,-0.593821166521604,-0.408899731574217,-0.519879247102528,-0.537564307043396,-0.734918375970321,-0.651970213259198,1.36533771232684,0.277317691445528,-0.322128450529416,-0.282836461615686,-0.385842153814913,-0.445226255375882,-0.416617438799395,-0.445536236631319,0.913156103315763,-0.0708457756253655,-0.577642761039346,-0.248873829841324,-0.480353650672031,-0.628176652645012,-0.72293309707553,-0.712372690642304,1.70587078973233,-0.28626880970085,-0.557089009091567,-0.25092382758133,-0.46181716402251,-0.604945821337362,-0.469601617405034,-0.623222134410459,1.54669085751287
23180,58,0.120793564636153,-0.625470693779072,-0.408899731574217,-0.52386398725065,-0.537318049436132,-0.734231009137387,-0.657422197232285,1.36218579237545,0.249841529130168,-0.32752168751522,-0.279126184450321,-0.399737645565294,-0.452003717145932,-0.411436780733734,-0.435408756303907,0.8943167799739,-0.148335980463688,-0.632379842791862,-0.249177672751271,-0.489311328763337,-0.640775937465057,-0.720924089590617,-0.715710176945525,1.65460222433448,-0.321591052047312,-0.598378587418768,-0.279310864237147,-0.450762932720178,-0.578810239542473,-0.504543755621555,-0.597432947365446,1.59183018536048
23190,52,0.142326537670518,-0.585417975586135,-0.408899731574217,-0.524293059415871,-0.543238823435016,-0.730960021796385,-0.646295627454733,1.37980069297785,0.229600763830599,-0.322418520772464,-0.279126184450321,-0.399737645565294,-0.459427602958342,-0.412942646409534,-0.435408756303907,0.886907117707424,-0.118549143055075,-0.583765412833073,-0.233878439266998,-0.493908207218945,-0.635783086189576,-0.714215912074106,-0.718079530119898,1.65907797074775,-0.33422852414278,-0.568110106604383,-0.27589792085023,-0.444514011899497,-0.551762645779051,-0.523417032796989,-0.60974125115171,1.5738165962085
23200,63,0.126268600322235,-0.605749587528496,-0.408899731574217,-0.524293059415871,-0.545908000846792,-0.725069369219697,-0.654961653941486,1.38511295924209,0.284933813488525,-0.340644574248093,-0.283533480412327,-0.414053853262186,-0.461214473183422,-0.39820263535167,-0.441432126625489,0.875549358675078,-0.196334378558056,-0.523026354163385,-0.24609434845566,-0.473559565233119,-0.62938725370065,-0.686443672898068,-0.701436525279385,1.62305578286477,-0.293952970178077,-0.593030688426156,-0.275062165278685,-0.465171394421131,-0.549475246847311,-0.540396218020301,-0.620177405555972,1.54529184440383
23210,59,0.17038851585056,-0.570347125272047,-0.408899731574217,-0.517510703269966,-0.545908000846792,-0.711096020186974,-0.661637133694714,1.38521984777167,0.335834606528034,-0.310694886109765,-0.282795434135978,-0.414053853262186,-0.461214473183422,-0.393679426954567,-0.441432126625489,0.876288161111746,-0.0602879042271407,-0.516678837021457,-0.246758434164481,-0.450944476047088,-0.612500585436553,-0.694013855877341,-0.681743073520058,1.66166281165826,-0.317084307195008,-0.676197057341316,-0.29517326620263,-0.466235830428592,-0.54017479070072,-0.542169393723351,-0.626417045697586,1.47177505563896
23220,57,0.207121206090619,-0.534741934449758,-0.408899731574217,-0.517510703269966,-0.545908000846792,-0.711096020186974,-0.661637133694714,1.39081281464338,0.32394439011236,-0.335926766103346,-0.282795434135978,-0.408209038685342,-0.456222049453239,-0.400889125960252,-0.445235595738905,0.890117900349099,-0.197855170635528,-0.547407042398299,-0.252200545985799,-0.464172388579839,-0.593938927858814,-0.700571435456046,-0.703313732517996,1.64784686214386,-0.36789299453157,-0.58312662591556,-0.276701380992549,-0.453497754345382,-0.543531210483689,-0.580260817633891,-0.632212174828977,1.45540116358756
23230,57,0.209772780507207,-0.532986995108954,-0.408899731574217,-0.517510703269966,-0.545908000846792,-0.711096020186974,-0.661637133694714,1.39256214297301,0.266663398185608,-0.351184958575673,-0.282795434135978,-0.415711313506281,-0.450986534589924,-0.403407613447201,-0.436222072240192,0.862276195156389,-0.295105785815482,-0.492955678443982,-0.236904910272535,-0.44393927452695,-0.60602814952667,-0.700468019409676,-0.710535561316856,1.61562906346741,-0.381682919557321,-0.627281524421168,-0.277807719094582,-0.441208777764556,-0.552092453173265,-0.564544416753069,-0.629401247706663,1.44120637406825
23240,59,0.241230199730431,-0.507714101205289,-0.40042351799164,-0.51951860237697,-0.549351900577056,-0.712519778472522,-0.661637133694714,1.38912601489709,0.277672748963622,-0.366405755947739,-0.286917994136654,-0.415711313506281,-0.453171359165407,-0.395954040614323,-0.431299137439217,0.868725777871487,-0.281362515657697,-0.418577137245516,-0.236904910272535,-0.443504423727402,-0.596128956399666,-0.700902850023912,-0.693889161091382,1.63576937329046,-0.214033649975213,-0.624318492834418,-0.261210320735678,-0.411335718526579,-0.549341796688364,-0.599033818385423,-0.626111909605258,1.48477483553348
23250,54,0.241230199730431,-0.507714101205289,-0.40042351799164,-0.51951860237697,-0.549351900577056,-0.712519778472522,-0.661637133694714,1.38912601489709,0.287949233774477,-0.386165271181169,-0.290834887064681,-0.418633511232552,-0.452803972879423,-0.400443328060783,-0.429937911088514,0.86007404526181,-0.189733146055121,-0.480050259127846,-0.24927929665504,-0.44905509071123,-0.586179162226145,-0.708824033052132,-0.702987579168794,1.63620549415449,-0.299548707994253,-0.598898166078864,-0.26125009021191,-0.400310229034719,-0.544060820675929,-0.599563192967309,-0.608809750741175,1.47778005070271
23260,56,0.246943999362922,-0.497647498819883,-0.397321074978054,-0.516687179054685,-0.549351900577056,-0.708557575579293,-0.661637133694714,1.39217457728954,0.326733921910215,-0.356037190508458,-0.290834887064681,-0.418633511232552,-0.452803972879423,-0.400443328060783,-0.429937911088514,0.86007404526181,-0.147675728127144,-0.480477270019367,-0.258300737708552,-0.418441027844084,-0.586674056902102,-0.705497858088788,-0.698320659739769,1.66425236257221,-0.334423481713744,-0.538726632971752,-0.255838518558089,-0.404974914772842,-0.56874703000948,-0.608169020146006,-0.620875733438584,1.50297001147642
23270,55,0.262749030719507,-0.488709315427683,-0.397321074978054,-0.516687179054685,-0.549351900577056,-0.708557575579293,-0.658836479760402,1.38796930702706,0.287624798898442,-0.368043418450016,-0.290834887064681,-0.418633511232552,-0.452803972879423,-0.395768628716088,-0.429937911088514,0.857085191836304,-0.207070460796717,-0.586724509124663,-0.284659478545114,-0.433866961803136,-0.613843189117013,-0.709557658570395,-0.707373176532064,1.63982721259593,-0.308184595112162,-0.492057020617637,-0.255838518558089,-0.39932145457594,-0.532943186273576,-0.616915182089849,-0.601632986228001,1.49752221262363
23280,55,0.261167751226323,-0.44139527467571,-0.397577691525016,-0.511657773130132,-0.552149902337467,-0.704874067134922,-0.649117626867242,1.40110430902767,0.186637902298558,-0.43300716294484,-0.277838824383545,-0.419607445062585,-0.458164366816785,-0.422206299581366,-0.440868948876027,0.8176114000868,-0.124397991281946,-0.610767295084709,-0.273159215985342,-0.441687133211454,-0.601666121076307,-0.697998597889183,-0.699870014634347,1.65471360367014,-0.388730802218896,-0.549333060405814,-0.252086844191386,-0.426214405853317,-0.537317529033321,-0.610877977568167,-0.615462741753609,1.46467626329861
23290,55,0.242846073150468,-0.445648408828761,-0.397577691525016,-0.511657773130132,-0.546622677904885,-0.704874067134922,-0.649117626867242,1.4000422438882,0.195304515877281,-0.439067453456577,-0.289941168868865,-0.422093206154554,-0.453430041484837,-0.416097990282245,-0.449091483811205,0.834992620804241,-0.203922572544287,-0.631469098406839,-0.26425689861336,-0.423409829605142,-0.610172095345427,-0.691815505611071,-0.701471055558324,1.62406490218551,-0.301585467485044,-0.579463839986895,-0.266749309718627,-0.412873705691222,-0.534899905945729,-0.611296596498782,-0.605093409482,1.45973578585519
23300,53,0.242846073150468,-0.445648408828761,-0.397577691525016,-0.511657773130132,-0.546622677904885,-0.704874067134922,-0.649117626867242,1.4000422438882,0.20152449007714,-0.439798585344059,-0.289941168868865,-0.425555644686502,-0.463258856768482,-0.437037496929612,-0.459185596118975,0.857889734094635,-0.230413687985915,-0.622987741247404,-0.275637980666331,-0.422307615303947,-0.629731495809028,-0.684244465928207,-0.707639820971888,1.61986334661432,-0.249988021152554,-0.491584306587198,-0.278908640255382,-0.377679802544043,-0.558856413061567,-0.597068093772934,-0.583067830180225,1.47798956778459
23310,56,0.263796869380096,-0.43651327992489,-0.400671808771152,-0.511657773130132,-0.546622677904885,-0.691718492151921,-0.648120396870055,1.40178012168428,0.254404248663067,-0.400965880514615,-0.293687878025959,-0.431067408976781,-0.463258856768482,-0.426491216119918,-0.455421817912163,0.867242115022262,-0.189404841441667,-0.64615025229146,-0.288649553702213,-0.419902027622371,-0.660275457768376,-0.684158790828449,-0.704148090319276,1.65735386457387,-0.364966594806258,-0.562551952896641,-0.268590123963866,-0.367673364180892,-0.581401499303053,-0.613802344255067,-0.580116274752495,1.45525684312296
23320,56,0.286662540071922,-0.417465434616119,-0.400671808771152,-0.511657773130132,-0.546622677904885,-0.691718492151921,-0.64498104565111,1.40798209089044,0.276201466821094,-0.360989903017204,-0.296949850699677,-0.426698545688633,-0.459169306040848,-0.432494120741873,-0.461787581986119,0.864802604034948,-0.105974124542214,-0.661159570017703,-0.297422028629508,-0.428168473176937,-0.675254887625713,-0.639723721847449,-0.706198415227952,1.68359262243392,-0.303375308543289,-0.53989860100181,-0.267639989852638,-0.363123447990926,-0.581033155780449,-0.611996699841477,-0.579454725360138,1.48048076410008
23330,50,0.183110116396786,-0.473904973553358,-0.400671808771152,-0.525071153793112,-0.553327573082312,-0.694413233064597,-0.640835918489057,1.39000097994857,0.301887216400068,-0.315040046047053,-0.296949850699677,-0.422315420678263,-0.459169306040848,-0.439517979518664,-0.455431724137996,0.875516921975796,-0.204956362585822,-0.691710634178184,-0.290051050223889,-0.443639831210107,-0.700540112311695,-0.641978286328465,-0.705954385169991,1.648203598052,-0.380949484800401,-0.499005000554252,-0.277314145732189,-0.347069543845246,-0.580062912283144,-0.598377946143192,-0.589585504805152,1.4288324671152
23340,58,0.187065261345715,-0.473202310010757,-0.400671808771152,-0.517940579254073,-0.554017101182699,-0.694413233064597,-0.643598074563473,1.38330637202788,0.294283005752893,-0.339855885054854,-0.293268733871707,-0.423693635885795,-0.459169306040848,-0.437435903115838,-0.455431724137996,0.869723695257082,-0.191453946834801,-0.686399173700159,-0.294226021359802,-0.436837538439429,-0.707964358358418,-0.688643585648143,-0.693934046830711,1.65975475561159,-0.27451423774456,-0.516554659027387,-0.286745836414626,-0.325477425309379,-0.566563471079883,-0.597755255522493,-0.579561431375405,1.51098785053786
23350,58,0.105942867583958,-0.505744956202347,-0.400671808771152,-0.522690448094808,-0.548496109066574,-0.691229257420757,-0.63753524971294,1.36503541103737,0.291673999135301,-0.347800439260753,-0.293268733871707,-0.420362201260962,-0.459169306040848,-0.44430832716689,-0.452496898093233,0.86579480614489,-0.164263043662845,-0.709557159777924,-0.293018131640171,-0.427368527239301,-0.700755199948986,-0.672746365555159,-0.704959797064167,1.66845127170824,-0.257386654782661,-0.539553951065227,-0.283789793243694,-0.338695500018719,-0.602046199693363,-0.610942617039823,-0.591508987498548,1.51193785998288
23360,64,0.0948780478123311,-0.546031693157695,-0.402509675361579,-0.52931167613122,-0.558988645018542,-0.688259970051612,-0.645274572309113,1.36278139996629,0.270761447158804,-0.388796643147887,-0.279927633938702,-0.421534615611361,-0.46963866635968,-0.45889629682817,-0.457510685656419,0.871814354932314,-0.0803291935034236,-0.637278431163629,-0.288616928802643,-0.413441449461888,-0.686058443602627,-0.680836729767434,-0.712234408452233,1.67867278564446,-0.30750931635779,-0.697764618011321,-0.298409543939226,-0.319780153695648,-0.61295533461431,-0.598329275788865,-0.591695653022819,1.45528481184174
23370,58,0.0418454371672729,-0.630144435516941,-0.412936017807162,-0.523834990975763,-0.573435678898145,-0.683473023020878,-0.618024345563555,1.31946498797025,0.270761447158804,-0.388796643147887,-0.279927633938702,-0.421534615611361,-0.46963866635968,-0.45889629682817,-0.457510685656419,0.871814354932314,-0.109841015522497,-0.62011035949725,-0.290343890733943,-0.430441852868817,-0.672768698130516,-0.68816462341232,-0.688168203746931,1.68972069317279,-0.298044415832423,-0.648529797256421,-0.291278482590454,-0.331830841512538,-0.63520868532215,-0.625696595233865,-0.60697612368835,1.45216363774609
23380,59,0.0587897973923964,-0.608323848250217,-0.41606876394517,-0.526657575261468,-0.573435678898145,-0.683473023020878,-0.618024345563555,1.31946498797025,0.270761447158804,-0.388796643147887,-0.279927633938702,-0.421534615611361,-0.46963866635968,-0.45889629682817,-0.457510685656419,0.871814354932314,-0.00971237925788379,-0.563660699423183,-0.274277422329137,-0.414276466840431,-0.666276381703491,-0.697690111732837,-0.686985594489747,1.70498627765965,-0.214724270400577,-0.630223541019945,-0.283241384525249,-0.289308412333905,-0.607536783645137,-0.63808211008659,-0.628037818861505,1.48025635245252
23390,55,0.0924162713750182,-0.572724317638138,-0.41606876394517,-0.526657575261468,-0.573435678898145,-0.675491477402187,-0.618024345563555,1.33029011738805,0.141470844803923,-0.477947457913297,-0.284500924181799,-0.431034619097497,-0.481284001035461,-0.476371215098871,-0.447702096722089,0.837934559803657,-0.073766585568435,-0.621668028891292,-0.288013448432978,-0.418466668060533,-0.651480974802834,-0.702743354693893,-0.690807472699723,1.70497482957951,-0.253662186768442,-0.645189901550056,-0.286924555494286,-0.303698220879226,-0.592912091565876,-0.606236825126879,-0.628567923017452,1.48455756327061
23400,57,0.127348636087793,-0.546358683110637,-0.419485137996521,-0.526657575261468,-0.573435678898145,-0.667411562565765,-0.618024345563555,1.33029011738805,0.242720746015511,-0.416175447538486,-0.273881518562245,-0.429788620043588,-0.464032513966976,-0.483031185849188,-0.445482790755593,0.876471692828799,-0.0574236200057147,-0.551374857836787,-0.267522143848642,-0.398788944528468,-0.66019229792857,-0.70605539741061,-0.699807150927753,1.71782281043037,-0.204131503537068,-0.678937634400452,-0.256488698547596,-0.312074155316379,-0.60221859577016,-0.610412565947226,-0.627246929387141,1.48878533101374
