GAMES,ROUNDS,NoHits4,NoMisses4,NonMissSpaces14,NonMissSpaces24,NonMissSpaces34,NonMissSpaces44,NonMissSpaces54,NoHits5,NoMisses5,NonMissSpaces15,NonMissSpaces25,NonMissSpaces35,NonMissSpaces45,NonMissSpaces55,NoHits3,NoMisses3,NonMissSpaces13,NonMissSpaces23,NonMissSpaces33,NonMissSpaces43,NonMissSpaces53,NoHits2,NoMisses2,NonMissSpaces12,NonMissSpaces22,NonMissSpaces32,NonMissSpaces42,NonMissSpaces52
900,83,0.0203988464813315,-0.139308264188511,-0.0058030151788221,-0.00974702303497572,-0.0106786560365808,-0.0114686991881965,-0.0116820309238384,0.0261627848635723,-0.0917404938025401,-0.00317712761725013,-0.00638568915888117,-0.00785704471962177,-0.00752856191596926,-0.00849188571910497,0.0625245694337317,-0.286704979483081,-0.0136967259210689,-0.030204015953822,-0.0419063592659138,-0.0509878292983936,-0.0491172743473152,0.0504669243522949,-0.397356412815311,-0.0204639159574839,-0.0409158556926176,-0.0555371373805042,-0.0644298111664036,-0.070397948520592
910,84,0.0215073651863766,-0.137315631274528,-0.0058030151788221,-0.00969724334037221,-0.0105421806978485,-0.0115652095661996,-0.0116929835630336,0.0268717034748126,-0.0924100169842878,-0.0031999023983773,-0.0066340882650893,-0.00782999702086545,-0.00791110859547471,-0.00843917976756132,0.0631938746984666,-0.286151732014754,-0.0136783967893496,-0.0303204890500669,-0.0421303802657105,-0.0512152097319309,-0.0491761420845223,0.0499130674357902,-0.399829105024249,-0.0207648637284334,-0.0414575763213976,-0.0565174528783537,-0.065639623261664,-0.071363813938699
920,81,0.021691203181742,-0.137486331804956,-0.0058030151788221,-0.00967713140161256,-0.0105884851890174,-0.0116564803828149,-0.0117855307201832,0.0268717034748126,-0.0924100169842878,-0.0031999023983773,-0.0066340882650893,-0.00782999702086545,-0.00791110859547471,-0.00843917976756132,0.062809353351953,-0.288160261978091,-0.0137564997980319,-0.0306162257408881,-0.0423522171102206,-0.0514946021781294,-0.0494428029566046,0.0534526934191349,-0.399466281003271,-0.0209778184314512,-0.0418434556448749,-0.0574427687481665,-0.0661704960729854,-0.0717739136504746
930,85,0.0217262704460706,-0.138407655863335,-0.0058757716936868,-0.00960260547558114,-0.0106609666639577,-0.0117552316020383,-0.0117855307201832,0.0268717034748126,-0.0924100169842878,-0.0031999023983773,-0.0066340882650893,-0.00782999702086545,-0.00791110859547471,-0.00843917976756132,0.0635180472093935,-0.287038994176965,-0.0139515454117743,-0.0312124088270119,-0.0431599012527149,-0.0520938472987444,-0.0508536709693031,0.0539830172366023,-0.399851536781183,-0.0212033782308835,-0.0420037538425771,-0.0578544127257601,-0.0664732036832614,-0.0722752989977469
940,77,0.0217262704460706,-0.138407655863335,-0.0058757716936868,-0.00960260547558114,-0.0106609666639577,-0.0117552316020383,-0.0117855307201832,0.0268717034748126,-0.0924100169842878,-0.0031999023983773,-0.0066340882650893,-0.00782999702086545,-0.00791110859547471,-0.00843917976756132,0.0635263797273574,-0.287972925552817,-0.0138731424078942,-0.0311875977597314,-0.0433760823539801,-0.0523698605637015,-0.051097683585798,0.055895030726922,-0.402500503906207,-0.0215217387746303,-0.0426177429788654,-0.0587133112742449,-0.0671751978872899,-0.0733672411945134
950,79,0.0222783780330626,-0.138941209495625,-0.0058757716936868,-0.0097322962068984,-0.0107892795061078,-0.0118713231405911,-0.0117323355188291,0.0272458189059714,-0.0940798774209417,-0.00338293081684744,-0.00671982065048018,-0.00803887126555117,-0.00827436619682367,-0.00857653162133979,0.0644608710809532,-0.286227607475371,-0.0138787314716428,-0.031584315067411,-0.0432377654429947,-0.0528090186403776,-0.0516670649516773,0.0547616008400217,-0.402695912411118,-0.0214463964335872,-0.0429943675493625,-0.0595506723774897,-0.0679627068243575,-0.073907661827121
960,78,0.0217073908285198,-0.142168526719019,-0.00604807038480759,-0.0100085399325441,-0.01076562002008,-0.0122336222268188,-0.0119137634531491,0.0278988856442609,-0.099663587784429,-0.00355581436743626,-0.00717566122566312,-0.00847574731631842,-0.00855057003326079,-0.00906415182221386,0.0661139595737514,-0.285798805145665,-0.0139035019463049,-0.0314597670462969,-0.043457032275618,-0.0529843131262631,-0.0519465732126914,0.0544009873050015,-0.405336510478109,-0.0218729544344682,-0.0435525935588112,-0.059849643752371,-0.0683636589804029,-0.0742385171824465
970,84,0.0220317815406671,-0.141507909322104,-0.00607346894023661,-0.00993348665709161,-0.0106632636275973,-0.0122336222268188,-0.0118615249810065,0.0284411569414345,-0.0980627996623496,-0.00355581436743626,-0.00721557551003307,-0.00847574731631842,-0.00856329413138264,-0.00899642205897573,0.0668022306008842,-0.286928577578066,-0.0140780288906867,-0.0317493061987269,-0.0436475716377126,-0.0534203162946856,-0.0521634240029071,0.0562661592339409,-0.404568340195694,-0.0224363433146119,-0.0440789360567506,-0.0606966958132402,-0.069220168420056,-0.0746178587831426
980,78,0.0222533998768877,-0.141161377665925,-0.00607346894023661,-0.00987104568126132,-0.0106008170111073,-0.0122336222268188,-0.0118615249810065,0.0284411569414345,-0.0980627996623496,-0.00355581436743626,-0.00721557551003307,-0.00847574731631842,-0.00856329413138264,-0.00899642205897573,0.0683386362031084,-0.290121856081215,-0.014312163094272,-0.0320406423193359,-0.0436045797525888,-0.0541041197498186,-0.052796088102359,0.055882107332501,-0.407188755439855,-0.0225655664456604,-0.0442541431136911,-0.0613265690947847,-0.0699442990932209,-0.0753965074011691
990,78,0.0222029587919368,-0.144529101020451,-0.00620593656402086,-0.01011413987286,-0.0107287124192379,-0.0124246749027936,-0.0123192012465757,0.0284411569414345,-0.0980627996623496,-0.00355581436743626,-0.00721557551003307,-0.00847574731631842,-0.00856329413138264,-0.00899642205897573,0.0685581531506477,-0.291537929784936,-0.0145044933509735,-0.0324298252102013,-0.0443247295898337,-0.0545239905611257,-0.0536866009184707,0.0566041534524262,-0.409465511892158,-0.0226676451057313,-0.044568923378109,-0.0614129571851551,-0.0706370392677303,-0.0756292113756491
1000,84,0.0227794335920756,-0.144286898843374,-0.00614333842163834,-0.0101854813434086,-0.0107372671581898,-0.0124246749027936,-0.0123903631389525,0.0285981951296917,-0.101117890721927,-0.00371697475508743,-0.00733636938877817,-0.00844917841525645,-0.00884276694794258,-0.0090894969026043,0.0694955874615461,-0.294182223562765,-0.0150158712619124,-0.0329189837575191,-0.0449047822489969,-0.0547586243602801,-0.0550048336505778,0.0549626660639998,-0.411903752937377,-0.0228715476331739,-0.0448972277840001,-0.0619026924087526,-0.0713578877909502,-0.0757785687579057
1010,86,0.0222942615986009,-0.145887737242997,-0.00618596509398221,-0.0102537789282603,-0.0110078686278326,-0.0127094572933174,-0.0124328163352164,0.0296377737415382,-0.101750045068063,-0.00375760396954664,-0.00750974179857365,-0.00866215489314759,-0.00875997453671518,-0.00926868591554476,0.0715178345846566,-0.293767947504204,-0.0150010542027181,-0.0327897061828732,-0.0454069781815713,-0.0549789618234565,-0.0557736887874893,0.0563658915166485,-0.411750323893929,-0.023131228748638,-0.0449866764989632,-0.062363941915554,-0.0721112359981558,-0.0767077234794876
